"","Reservoir","Genbank.accession","NonBrCpG","agc","NonBrCpA","GGA.Bias","M.Bias","GCA.Bias","NonBrGpC","CpG","tga","E.Bias","aca","P.Bias","ctc","brGpC","AGT.Bias","K.Bias","tcg","NonBrUpU","brApU","C.Bias","ATA.Bias","tac","ApU","brGpU","L.Bias","Artiodactyl","Carnivore","Fish","Galloanserae","Insect","Neoaves","Plant","Primate","Pterobat","Rodent","Vespbat"
"12",0,"MZ530313.1",0.326439479609539,0.0722160704178853,1.28116877003322,0.192857142857143,0.0220494699646643,0.271502590673575,1.28399528646419,0.380623919564094,0.150690866938654,0.0480565371024735,0.193539068719933,0.0392932862190813,0.068605266896991,0.706562988048464,0.245540398740819,0.0591519434628975,0.027010919176753,1.07976662503465,0.472713906878179,0.030530035335689,0.306849315068493,0.145635742009402,0.791986129993351,0.517997708952296,0.0964664310954064,0,0,0,0,0,0,0,0,0.442898593019536,0,0.557101406980464
"13",0,"MZ538686.1",0.323151747967014,0.0721730155024465,1.28320720250522,0.193816884661118,0.0219174208144796,0.271975180972079,1.28765067671519,0.379430624740455,0.150100690048277,0.047935520361991,0.193500410333802,0.0388857466063348,0.0685763536003312,0.701087851872584,0.247379454926625,0.0594598416289593,0.0271453559984336,1.07994610622766,0.470545424707038,0.0306843891402715,0.306122448979592,0.146983583066444,0.790844913745951,0.524983218042623,0.0966487556561086,0,0,0,0,0,0,0,0.186253536290967,0.442930081674653,0,0.37081638203438
"14",0,"MZ538797.1",0.32216048493644,0.0716858819999156,1.28497049669848,0.193816884661118,0.0220588235294118,0.274043433298862,1.28665941368461,0.378769595777492,0.150564327411194,0.0478648190045249,0.193479955765658,0.0388857466063348,0.0685691045216584,0.703246213636241,0.246861924686193,0.0596012443438914,0.0271424865133866,1.0792461091095,0.470545424707038,0.0307550904977376,0.306957708049113,0.146488541478088,0.790591254323062,0.523845002856497,0.0965073529411765,0,0,0,0,0,0,0,0.186093364716431,0.442655794664873,0,0.371250840618695
"15",0,"MZ558291.1",0.322087192772414,0.0720043615556783,1.2856453796994,0.193357058125741,0.0219881221719457,0.273477812177503,1.28933980860588,0.378683424925883,0.150249101112849,0.047935520361991,0.193211703507737,0.0388150452488688,0.0681641289393755,0.703519103619605,0.246861924686193,0.0594598416289593,0.0274126576992899,1.07945050022884,0.470453335584956,0.0306843891402715,0.306957708049113,0.146408868496546,0.790730321702144,0.523763485540711,0.0963659502262444,0,0,0,0,0,0,0,0.186257389442172,0.442867594090128,0,0.370875016467699
"16",0,"MZ562746.1",0.325050471880982,0.0724032715412896,1.28418210946558,0.194278903456496,0.0220323423487042,0.27141382868937,1.28933393861605,0.380815110854216,0.150560445456721,0.0479485912011864,0.193714713262788,0.0392627639291011,0.0692865744219626,0.703090836811767,0.245283018867925,0.0591766118211991,0.0271417867068738,1.07991331736776,0.469039595353593,0.0307181696207895,0.307797537619699,0.145286034947091,0.791112588991257,0.524230480018594,0.0964621142574677,0,0,0,0,0,0,0,0,0.443484242296624,0,0.556515757703376
"17",0,"MZ562747.1",0.325015354444194,0.072418445354225,1.28455180797745,0.194047619047619,0.0220323423487042,0.27141382868937,1.28919464300813,0.380773968780169,0.150352202771851,0.0480192076830732,0.193755310749052,0.0391921474472142,0.06930109505752,0.703135920898231,0.245026178010471,0.0591059953393122,0.0271474749083246,1.07975591281055,0.469775341510415,0.0307181696207895,0.307797537619699,0.145316483061789,0.791179674484306,0.524090371845447,0.0964621142574677,0,0,0,0,0,0,0,0,0.443450525878383,0,0.556549474121617
"18",0,"MZ562748.1",0.3248426341522,0.0731442924181828,1.28608275122722,0.194047619047619,0.0220323423487042,0.273381294964029,1.29245899120131,0.381230045540214,0.150125662471418,0.0478073582374126,0.193532603217946,0.0392627639291011,0.0690673974309398,0.707214536734417,0.245283018867925,0.0591059953393122,0.027149872202297,1.07975591281055,0.469061869157772,0.0307887861026764,0.307797537619699,0.145569132779793,0.791185009367053,0.52309720250684,0.0964621142574677,0,0,0,0,0,0,0,0,0.443551466954217,0,0.556448533045783
"19",0,"MZ562749.1",0.325001025444701,0.072410239319169,1.28368086742441,0.194047619047619,0.0220323423487042,0.271134020618557,1.28913780609524,0.382733429889592,0.150095396734436,0.0479485912011864,0.193733355529432,0.0392627639291011,0.0690534732580154,0.703204403414386,0.245540398740819,0.0591766118211991,0.0273846146329349,1.07973217617225,0.469718212075719,0.0306475531389026,0.306849315068493,0.14577955465581,0.790437689411272,0.524259679024205,0.0965327307393546,0,0,0,0,0,0,0,0,0.443567291684798,0,0.556432708315202
"20",0,"MZ562756.1",0.324136134708994,0.0728974592463248,1.28401498529725,0.193087008343266,0.0220323423487042,0.271884654994851,1.29160343922151,0.380242669271215,0.150351009695545,0.0480192076830732,0.193513978986132,0.0392627639291011,0.0690607508649393,0.703545323454826,0.245283018867925,0.0591059953393122,0.0271472594874096,1.07959854266496,0.468833726225302,0.0307181696207895,0.308321964529332,0.14579491849265,0.790997283264834,0.524402872004941,0.0964621142574677,0,0,0,0,0,0,0,0,0.44352619400638,0,0.55647380599362
"21",0,"MZ571142.1",0.325173843648806,0.0729364802930467,1.28506921294435,0.194278903456496,0.0220323423487042,0.271884654994851,1.29180004148629,0.380300548158553,0.150431490604409,0.0479485912011864,0.193857487094677,0.0392627639291011,0.0693376408049029,0.70383949431835,0.245283018867925,0.0591766118211991,0.0269214212243493,1.07993697481,0.468784135181699,0.0307181696207895,0.307797537619699,0.14563303795355,0.790690815560181,0.524093317797521,0.0964621142574677,0,0,0,0,0,0,0,0,0.443522597418641,0,0.556477402581359
"22",0,"MZ576113.1",0.325856312038307,0.0720900433654622,1.28494642196078,0.193816884661118,0.0220323423487042,0.274043433298862,1.28757813267416,0.381098715378019,0.150646635471348,0.0480192076830732,0.192798953186701,0.0390509144834404,0.0684975162874492,0.702500496593139,0.246861924686193,0.0593884612668597,0.027354097151143,1.08066499730496,0.471518843270579,0.0306475531389026,0.307588075880759,0.146575104782933,0.792710308150316,0.52450235802778,0.0966033472212414,0,0,0,0,0,0,0,0.18621766655265,0.443006779299865,0,0.370775554147485
"23",0,"MZ604925.1",0.324600741371339,0.0719256073643317,1.28429171453206,0.193816884661118,0.022029231095107,0.273477812177503,1.28850660141916,0.380787682103484,0.150303013395896,0.048012426745746,0.193315004510778,0.0390453999858787,0.0678633637590372,0.704643757779954,0.246603970741902,0.0593094683329803,0.0272917029821276,1.07975844318287,0.469851686380782,0.0306432253053732,0.306539509536785,0.146240769790601,0.791158363564067,0.52292687345038,0.0963072795311728,0,0,0,0,0,0,0,0.186281764517919,0.442895343166109,0,0.370822892315972
"24",0,"MZ604926.1",0.324558453624938,0.0719294969454118,1.28412440190641,0.193816884661118,0.022029231095107,0.273477812177503,1.28833873969411,0.38073807453677,0.150311141457355,0.048012426745746,0.193325458567568,0.0391160064957989,0.0678670336627805,0.704484588193828,0.246861924686193,0.0593094683329803,0.0272931788583204,1.07991566475351,0.469901348328396,0.0306432253053732,0.306539509536785,0.146248678174724,0.791215960998805,0.522982145289874,0.0963072795311728,0,0,0,0,0,0,0,0.186280198111383,0.442900027749048,0,0.370819774139569
"25",0,"MZ637362.1",0.324762844569326,0.0723230204709841,1.28402390037761,0.194278903456496,0.0220323423487042,0.274509803921569,1.28915007204043,0.38097785984281,0.150893212145442,0.0479485912011864,0.193181755676649,0.0391215309653273,0.0687188832382108,0.705090531362645,0.246346555323591,0.0593884612668597,0.0274424987955439,1.07992040030697,0.471959450768922,0.0307181696207895,0.306122448979592,0.146327971650596,0.791831096546589,0.522110394176961,0.0965327307393546,0,0,0,0,0,0,0,0.186093364716431,0.442552118359112,0,0.371354516924456
"26",0,"MZ672101.1",0.323730512079901,0.0721525646362585,1.28299958639962,0.193816884661118,0.0221735753124779,0.273477812177503,1.28898203892364,0.380268014098854,0.150297867199117,0.0478779747192995,0.192966161236505,0.0391215309653273,0.0685569218802988,0.704498852241979,0.246861924686193,0.0595296942306334,0.0273778204399016,1.07904054988724,0.46997652059467,0.0306475531389026,0.30570652173913,0.145743386374901,0.791879252977888,0.524181066835434,0.0964621142574677,0,0,0,0,0,0,0,0.186181681559594,0.44297181886238,0,0.370846499578026
"27",0,"MZ684694.1",0.32578624595391,0.0723516141379078,1.28334472068735,0.192857142857143,0.0220494699646643,0.271502590673575,1.28433058055386,0.380356513513903,0.150712498553051,0.0480565371024735,0.193017761304784,0.0392226148409894,0.0689864227826563,0.706882482956014,0.245283018867925,0.0592932862190813,0.0267308919372708,1.07965663289759,0.474070235019665,0.0306713780918728,0.306957708049113,0.145183969897994,0.792974941078905,0.51982404010203,0.0964664310954064,0,0,0,0,0,0,0,0,0.443267092048799,0,0.556732907951201
"28",0,"MZ684714.1",0.325349905362283,0.0726622139738953,1.28448177860455,0.194510739856802,0.0220323423487042,0.271884654994851,1.2915105665749,0.38116591420397,0.150840041549769,0.0479485912011864,0.193765903930387,0.0392627639291011,0.0690650746682569,0.704159242904713,0.245540398740819,0.0591059953393122,0.0271489591418322,1.08045635539145,0.46929862723246,0.0306475531389026,0.308321964529332,0.145804046521876,0.79184810900448,0.522639889414963,0.0963914977755808,0,0,0,0,0,0,0,0,0.4419795508347,0,0.5580204491653
"29",0,"MZ685740.1",0.325148920762982,0.0726660168844246,1.28445127900141,0.193816884661118,0.0220323423487042,0.271884654994851,1.29071273713208,0.380930449317486,0.150608114202702,0.0479485912011864,0.193776045025132,0.0392627639291011,0.0690686893158888,0.70384162484296,0.245540398740819,0.0591059953393122,0.0271503800325116,1.08009439428792,0.469397907669784,0.0306475531389026,0.308321964529332,0.145811677444654,0.791418457233676,0.522750454231848,0.0963914977755808,0,0,0,0,0,0,0,0,0.441988919357547,0,0.558011080642453
"30",0,"MZ685892.1",0.32475003123045,0.0723263633561877,1.28159980238744,0.192857142857143,0.0220494699646643,0.272538860103627,1.28612893465962,0.380302664567285,0.150659899748604,0.0480565371024735,0.193190684845099,0.0392932862190813,0.0687220595344508,0.706198447594824,0.246056782334385,0.0592226148409894,0.0267215628307189,1.07997165416162,0.474248861523774,0.0306713780918728,0.307065217391304,0.144893013633825,0.792783938585221,0.517387064744296,0.0966077738515901,0,0,0,0,0,0,0,0,0.442891777224055,0,0.557108222775945
"31",0,"MZ685898.1",0.324711310587642,0.0723457435639224,1.28170084305303,0.192857142857143,0.0221201413427562,0.271502590673575,1.28597558674801,0.380257320264845,0.150700269815878,0.0480565371024735,0.193242451247155,0.0392932862190813,0.0687404739511024,0.706084286837049,0.245798319327731,0.0592226148409894,0.0267287230059942,1.07963289266408,0.473577939514419,0.0306713780918728,0.307065217391304,0.144451135820324,0.792846441260921,0.518272159365008,0.0965371024734982,0,0,0,0,0,0,0,0,0.442889010480239,0,0.557110989519761
"32",0,"MZ702637.1",0.327082859920126,0.0725210015122157,1.28202574321019,0.19500594530321,0.0220354544812487,0.270381836945304,1.28856812488171,0.382857689464808,0.150565125656156,0.0478847376227135,0.19378956364357,0.0392683099088919,0.0691591007798613,0.703583455723101,0.245540398740819,0.0591143442333498,0.0271859200960406,1.07887862720191,0.470307937705527,0.0306518821950703,0.309264305177112,0.145762410324222,0.792394833946176,0.523921571473028,0.0965463662688043,0,0,0,0,0,0,0,0,0.443551806538752,0,0.556448193461248
"33",0,"MZ702699.1",0.325229909752049,0.0725014265294313,1.28487248839417,0.19500594530321,0.0220354544812487,0.271884654994851,1.29103423141695,0.381684561134636,0.150284413931867,0.0478847376227135,0.193977326608545,0.0391976834522212,0.06914043324661,0.704104743040097,0.245283018867925,0.0591143442333498,0.0271785820297321,1.07957968239692,0.470166084840791,0.0306518821950703,0.308321964529332,0.145963136853954,0.79197272840499,0.523615203533013,0.0964757398121336,0,0,0,0,0,0,0,0,0.443592638147069,0,0.556407361852931
"34",0,"MZ716284.1",0.326025378149641,0.0719815726713494,1.28151076300949,0.192857142857143,0.0220494699646643,0.271502590673575,1.28335444307995,0.381458729722403,0.150222412531512,0.0480565371024735,0.193796541807479,0.0393639575971731,0.0686111980312193,0.705219021793666,0.245798319327731,0.0592226148409894,0.0265308748109476,1.08102812664309,0.47244323014924,0.0306713780918728,0.306849315068493,0.145889073708487,0.790862345061796,0.520206862934669,0.0964664310954064,0,0,0,0,0,0,0,0,0.443286516853933,0,0.556713483146067
"35",0,"MZ716401.1",0.324506954648268,0.0722087056487398,1.28225836792729,0.192857142857143,0.0220494699646643,0.271502590673575,1.28516626246372,0.380018006636545,0.15067549912037,0.0480565371024735,0.193519331138623,0.0393639575971731,0.068357574680807,0.706334622506108,0.245798319327731,0.0592226148409894,0.0262847315593308,1.08012921649925,0.472092938589972,0.0307420494699647,0.30968622100955,0.145139498353967,0.791444491863208,0.519821157178865,0.0964664310954064,0,0,0,0,0,0,0,0,0.443153543284974,0,0.556846456715026
"36",0,"MZ724326.1",0.324890666803329,0.0720134189828308,1.2853605511858,0.194477791116447,0.0220525869380831,0.272256728778468,1.2886669436315,0.382448973756503,0.150748090404059,0.0481340118744699,0.192995962873986,0.0392281594571671,0.0691328822235175,0.70053752516223,0.245302713987474,0.059301668080294,0.0271756137795941,1.07875481843825,0.47201135449701,0.030746395250212,0.306957708049113,0.145227061615375,0.79198336090743,0.524952640205248,0.0963387051173311,0,0,0,0,0,0,0,0,0.443398159349064,0,0.556601840650936
"37",0,"MZ724466.1",0.325163101426623,0.0724716539653643,1.28456749409495,0.194278903456496,0.0220323423487042,0.271134020618557,1.29076902876344,0.381606140734557,0.150462672305574,0.0479485912011864,0.193417725483721,0.0392627639291011,0.0691120408676322,0.703704065630695,0.245026178010471,0.0591766118211991,0.0271674212000289,1.07959854266496,0.469512060857447,0.0307181696207895,0.307797537619699,0.1456632250231,0.791179046999242,0.524347403116427,0.0964621142574677,0,0,0,0,0,0,0,0,0.443546779216476,0,0.556453220783524
"38",0,"MZ724506.1",0.32525493249583,0.0719915913302597,1.28347669184603,0.194047619047619,0.0220323423487042,0.271134020618557,1.29014494500626,0.381713912187608,0.150222453909142,0.0479485912011864,0.193657380678399,0.0392627639291011,0.0686319837348476,0.704271227410883,0.245540398740819,0.0591059953393122,0.0274077959685478,1.07863117107494,0.469370566962108,0.0306475531389026,0.306849315068493,0.145662986458225,0.79131728238292,0.523956298930293,0.0965327307393546,0,0,0,0,0,0,0,0,0.443574926432599,0,0.556425073567401
"39",0,"MZ724507.1",0.325177444721561,0.0719988848077043,1.28367910103887,0.194047619047619,0.0220323423487042,0.271134020618557,1.28983758468582,0.381622973792805,0.150477669248102,0.0479485912011864,0.193916996415417,0.0392627639291011,0.0686389368500114,0.704271227410883,0.245540398740819,0.0589647623755385,0.0274105726559082,1.07863117107494,0.469370566962108,0.0306475531389026,0.306849315068493,0.145677743594255,0.791442076150841,0.523956298930293,0.0965327307393546,0,0,0,0,0,0,0,0,0.443580771801338,0,0.556419228198662
"40",0,"MZ733553.1",0.329461068130829,0.0719165435530843,1.28228934397809,0.192857142857143,0.0220494699646643,0.272066458982347,1.28519497748333,0.384644875115731,0.150327223146079,0.0479151943462898,0.192899892741049,0.0393639575971731,0.0683086901975784,0.702408023220035,0.245798319327731,0.0593639575971732,0.0265069064627756,1.08094106971208,0.472020740438284,0.0306713780918728,0.306849315068493,0.144795181334304,0.791919015381095,0.521783408054347,0.0964664310954064,0,0,0,0,0,0,0,0,0.44319359595534,0,0.55680640404466
"41",0,"MZ741279.1",0.32575022375183,0.072018461023352,1.28524314706908,0.194477791116447,0.0219112242013005,0.272256728778468,1.28814906109766,0.382955545403555,0.15075864507555,0.0481340118744699,0.193249537079328,0.0392281594571671,0.0691377225824179,0.698268318047712,0.245302713987474,0.059301668080294,0.0271775164881142,1.07972385749754,0.473510945888798,0.030746395250212,0.306957708049113,0.145477291267171,0.792152129997617,0.525148801180457,0.0963387051173311,0,0,0,0,0,0,0,0,0.443355975972604,0,0.556644024027396
"42",0,"MZ780381.1",0.32595084593401,0.0728977338041092,1.28111893905017,0.193317422434368,0.0219617258668173,0.271694214876033,1.29389606319093,0.383191299563318,0.150591371147963,0.0478779747192995,0.193514707828672,0.0391921474472142,0.0688212157953268,0.704954543608242,0.246575342465753,0.0591059953393122,0.0271473617336538,1.08045635539145,0.469618832363019,0.0307181696207895,0.310109289617486,0.145555672431231,0.791183760178945,0.522805754184692,0.0963208812936939,0,0,0,0,0,0,0,0,0.441817846071201,0,0.558182153928799
"43",0,"MZ780417.1",0.323253966037669,0.0722228502685531,1.28497212989359,0.194477791116447,0.0220525869380831,0.271784232365145,1.28805798123599,0.380873090372896,0.150924162189103,0.0481340118744699,0.19363402048745,0.0390867967203845,0.0683837618821849,0.700311070491093,0.246589716684155,0.059301668080294,0.0271640996030571,1.07997654805876,0.470661617024922,0.030746395250212,0.307901907356948,0.144925586585402,0.791747646453231,0.526775221633943,0.096550749222505,0,0,0,0,0,0,0,0,0.443441810580813,0,0.556558189419187
"44",0,"MZ780900.1",0.323251714295727,0.0719540739455867,1.28514961875627,0.194711538461538,0.0220541457552838,0.271975180972079,1.2910237178314,0.380870444877974,0.15086370837258,0.0481374142927829,0.193076765087324,0.0390895596239485,0.0693157579009152,0.701303468322089,0.245559038662487,0.0593058598996254,0.0269129248453403,1.07854525748489,0.471027857838906,0.0307485686011168,0.307065217391304,0.145347229370085,0.792298964807801,0.524145756680138,0.0964868876793666,0,0,0,0,0,0,0,0,0.443420029693995,0,0.556579970306005
"45",0,"MZ784987.1",0.322454761941273,0.0719318113110051,1.28749038373414,0.194945848375451,0.0220525869380831,0.271975180972079,1.29081121626337,0.379115551967247,0.150840286595318,0.0481340118744699,0.193662568914245,0.0392281594571671,0.0685637666342356,0.699759036991549,0.246603970741902,0.059301668080294,0.0265125338332124,1.07905556008873,0.470091500954483,0.0310998020921685,0.306233062330623,0.145066495720857,0.792199144686265,0.525786481115254,0.0962680237489398,0,0,0,0,0,0,0,0,0.443291936624858,0,0.556708063375142
"46",0,"MZ817811.1",0.325241944891739,0.0722005968048296,1.28236214912489,0.192857142857143,0.0220494699646643,0.271502590673575,1.28416196478531,0.380380278150933,0.150658578666078,0.0480565371024735,0.193738268092959,0.0393639575971731,0.0685905669645881,0.70558268023067,0.245798319327731,0.0592932862190813,0.0265228971008695,1.08105175076444,0.472335708887418,0.0306007067137809,0.306849315068493,0.14560453688974,0.791048597560694,0.520067682520991,0.0964664310954064,0,0,0,0,0,0,0,0,0.443258606840535,0,0.556741393159465
"47",0,"MZ849085.1",0.326631305454505,0.0721474169524662,1.28257872068922,0.195238095238095,0.0220370108772425,0.273477812177503,1.28870896879323,0.382167620403527,0.150788101430654,0.0480293826811697,0.193595568822451,0.0389885577058907,0.0680590633251598,0.704667828017778,0.246603970741902,0.0594010453453878,0.027226180425665,1.08011685511822,0.471553418015953,0.0306540471818053,0.306539509536785,0.147180730583031,0.791278424699613,0.524125347132215,0.0964825540330555,0,0,0,0,0,0,0,0.1862460245789,0.442877335472255,0,0.370876639948845
"48",0,"MZ849971.1",0.323174538286584,0.0720512442568187,1.28535217996972,0.194711538461538,0.0220541457552838,0.271975180972079,1.29071548726728,0.380779512457089,0.15106744212513,0.0481374142927829,0.193097334608274,0.0390895596239485,0.0694093653007354,0.701076656074896,0.245559038662487,0.0593058598996254,0.0269492693792907,1.07854525748489,0.471142393488228,0.0307485686011168,0.305177111716621,0.145303342584584,0.791935748468909,0.523976239941237,0.0964868876793666,0,0,0,0,0,0,0,0,0.443401283789283,0,0.556598716210717
"49",0,"MZ854551.1",0.325226223766291,0.0722792455796824,1.28426671770586,0.194477791116447,0.0221232683064744,0.271975180972079,1.29098946141375,0.382843978689653,0.150801881142992,0.0481340118744699,0.193304959108453,0.0392281594571671,0.0689174202038832,0.701126254706383,0.246848739495798,0.059301668080294,0.0269447327562405,1.08101615923412,0.471061181352018,0.030746395250212,0.306957708049113,0.145759143079293,0.791751391878869,0.524981910671607,0.0964800678541137,0,0,0,0,0,0,0,0,0.44334660102062,0,0.55665339897938
"50",0,"MZ861063.1",0.325173008198444,0.0721253575267842,1.28425101075288,0.194711538461538,0.0220525869380831,0.270466321243523,1.2887954593231,0.382120227680665,0.150501579372556,0.0481340118744699,0.193295958171782,0.0390867967203845,0.0694807610841354,0.701149361800765,0.245046923879041,0.059301668080294,0.027217855887808,1.07812543991113,0.471739278802863,0.0308170766186033,0.307901907356948,0.145212386487259,0.791809141798043,0.524212112654754,0.0963387051173311,0,0,0,0,0,0,0,0,0.44332009375307,0,0.55667990624693
"51",0,"MZ861798.1",0.325007031655336,0.0721342556047121,1.28450394827715,0.194477791116447,0.0219819055696918,0.271975180972079,1.29011937565624,0.381925183833718,0.150520146695166,0.0481340118744699,0.193319805020628,0.0392988408255584,0.0690084378618412,0.700447468347353,0.24581589958159,0.0593723494486853,0.0272212137443376,1.07927514594558,0.471275571623734,0.030746395250212,0.309362279511533,0.145230301284154,0.792044852077522,0.524209121271448,0.0963387051173311,0,0,0,0,0,0,0,0,0.443361825761085,0,0.556638174238915
"52",0,"MZ908711.1",0.326626978508062,0.0720578636813196,1.28551193644152,0.196407185628742,0.0220525869380831,0.271975180972079,1.28869189702272,0.382822673185559,0.150600935093958,0.0479926491376873,0.193595460423812,0.0392281594571671,0.0689353562551291,0.704238204455376,0.245559038662487,0.059301668080294,0.0271923858198297,1.07936071181203,0.472146697846469,0.030746395250212,0.308321964529332,0.145316691757328,0.792330214934105,0.525145957612096,0.0963387051173311,0,0,0,0,0,0,0,0,0.443361853111912,0,0.556638146888088
"53",0,"MZ942542.1",0.325381574243371,0.0723359876662954,1.28633178607915,0.194477791116447,0.0219819055696918,0.271975180972079,1.29160612702704,0.382365319685734,0.151423334181445,0.0481340118744699,0.193619326986784,0.0392281594571671,0.068478068324093,0.701897586986468,0.245559038662487,0.0591603053435115,0.0268142023390183,1.07921290842582,0.472224596402812,0.030746395250212,0.306648575305292,0.145636455168141,0.793476509287427,0.523963943965362,0.0963387051173311,0,0,0,0,0,0,0,0,0.443282442319462,0,0.556717557680538
